,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
2712,100253463,14,3,36704338.60863671,5,4,5,545,14,Champions
2713,100253464,87,1,483291.34304961626,3,3,1,331,7,Potential Loyalist
2714,100253465,22,2,1915099.9782973994,5,4,2,542,11,Loyal Customers
2715,100253466,217,1,229451.17534461542,1,3,1,131,5,At Risk
2716,100253467,160,1,5559651.370570857,1,3,3,133,7,Potential Loyalist
2717,100253469,5,7,148916496.3360451,5,5,5,555,15,Champions
2718,100253470,30,1,5877087.568078176,5,3,3,533,11,Loyal Customers
2719,100253472,113,1,3877972.8045432,2,3,3,233,8,Potential Loyalist
2720,100253473,18,1,99228.23259207809,5,3,1,531,9,Potential Loyalist
2721,100253474,151,1,5238509.718534749,2,3,3,233,8,Potential Loyalist
2722,100253475,7,6,5589750.675157053,5,5,3,553,13,Champions
2723,100253476,2,2,2048473.983413677,5,4,2,542,11,Loyal Customers
2724,100253477,17,5,38000856.86597323,5,5,5,555,15,Champions
2725,100253478,55,1,834121.9284795969,4,3,1,431,8,Potential Loyalist
2726,100253479,205,1,716480.9164722405,1,3,1,131,5,At Risk
2727,100253480,9,3,57455393.41023573,5,4,5,545,14,Champions
2728,100253481,63,1,400272.1553343648,3,3,1,331,7,Potential Loyalist
2729,100253482,6,4,8226215.5270019295,5,5,3,553,13,Champions
2730,100253483,104,2,44626665.75103541,3,4,5,345,12,Loyal Customers
2731,100253484,137,1,1311260.1790963567,2,3,2,232,7,Potential Loyalist
2732,100253485,119,2,1660743.724997183,2,4,2,242,8,Potential Loyalist
2733,100253486,41,4,8849465.663744902,4,5,3,453,12,Loyal Customers
2734,100253487,33,6,17875127.57375459,4,5,4,454,13,Champions
2735,100253489,109,1,2382282.362163355,3,3,2,332,8,Potential Loyalist
2736,100253490,47,2,1631785.5657059557,4,4,2,442,10,Loyal Customers
2737,100253491,193,2,2846313.1072629704,1,4,2,142,7,Potential Loyalist
2738,100253492,139,2,13439506.987093432,2,4,4,244,10,Loyal Customers
2739,100253493,61,4,16533379.981140427,3,5,4,354,12,Loyal Customers
2740,100253496,120,1,3537373.0208442872,2,3,3,233,8,Potential Loyalist
2741,100253497,51,3,711972.0237842884,4,4,1,441,9,Potential Loyalist
2742,100253498,15,5,19451441.262352236,5,5,4,554,14,Champions
2743,100253499,196,1,3097314.60736999,1,3,2,132,6,At Risk
2744,100253500,51,3,9605079.442460049,4,4,4,444,12,Loyal Customers
2745,100253503,7,9,28861222.88055811,5,5,5,555,15,Champions
2746,100253504,168,1,3149400.4605192128,1,3,2,132,6,At Risk
2747,100253505,74,1,525216.1942357199,3,3,1,331,7,Potential Loyalist
2748,100253506,152,3,5233565.089621902,2,4,3,243,9,Potential Loyalist
2749,100253507,125,1,52747.861225203524,2,3,1,231,6,At Risk
2750,100253508,213,1,4083157.471263756,1,3,3,133,7,Potential Loyalist
2751,100253509,74,1,2352441.495527201,3,3,2,332,8,Potential Loyalist
2752,100253511,137,1,3743580.4680955494,2,3,3,233,8,Potential Loyalist
2753,100253512,50,5,183107145.88241556,4,5,5,455,14,Champions
2754,100253513,111,1,487837.2670085375,2,3,1,231,6,At Risk
2755,100253514,114,1,2900845.834785358,2,3,2,232,7,Potential Loyalist
2756,100253515,40,8,21293389.403532732,4,5,4,454,13,Champions
2757,100253517,163,1,449146.88733313145,1,3,1,131,5,At Risk
2758,100253518,66,3,3742395.339206322,3,4,3,343,10,Loyal Customers
2759,100253519,177,1,6938061.661102726,1,3,3,133,7,Potential Loyalist
2760,100253520,14,2,1452295.2632098135,5,4,2,542,11,Loyal Customers
2761,100253521,26,8,199660949.6372482,5,5,5,555,15,Champions
2762,100253522,13,4,19983170.734959297,5,5,4,554,14,Champions
2763,100253523,175,1,1112092.261331041,1,3,2,132,6,At Risk
2764,100253524,201,1,780444.7224627513,1,3,1,131,5,At Risk
2765,100253526,31,4,25798175.51123588,5,5,4,554,14,Champions
2766,100253527,164,1,4770552.813076629,1,3,3,133,7,Potential Loyalist
2767,100253528,51,3,386953.72852125065,4,4,1,441,9,Potential Loyalist
2768,100253529,36,1,3351124.385306284,4,3,2,432,9,Potential Loyalist
2769,100253530,141,1,23891683.45179219,2,3,4,234,9,Potential Loyalist
2770,100253531,6,1,3486873.384876475,5,3,3,533,11,Loyal Customers
2771,100253532,163,1,224200.46611294983,1,3,1,131,5,At Risk
2772,100253533,118,2,12170103.758105015,2,4,4,244,10,Loyal Customers
2773,100253534,122,1,26692431.83789237,2,3,4,234,9,Potential Loyalist
2774,100253535,43,3,1395829.2927006073,4,4,2,442,10,Loyal Customers
2775,100253536,125,1,2746795.933127293,2,3,2,232,7,Potential Loyalist
2776,100253537,11,3,68747942.53914765,5,4,5,545,14,Champions
2777,100253538,165,1,4268757.611876433,1,3,3,133,7,Potential Loyalist
2778,100253539,164,1,2942335.528914115,1,3,2,132,6,At Risk
2779,100253541,125,1,929382.6404639205,2,3,1,231,6,At Risk
2780,100253542,27,1,6820298.512098338,5,3,3,533,11,Loyal Customers
2781,100253544,137,2,2238432.2678287583,2,4,2,242,8,Potential Loyalist
2782,100253545,59,5,84671725.72374837,3,5,5,355,13,Champions
2783,100253546,152,1,29947191.66677362,2,3,5,235,10,Loyal Customers
2784,100253549,48,3,54228934.30560991,4,4,5,445,13,Champions
2785,100253550,85,4,1880219.9529942423,3,5,2,352,10,Loyal Customers
2786,100253551,194,1,36749574.042730294,1,3,5,135,9,Potential Loyalist
2787,100253552,84,3,9815690.272829443,3,4,4,344,11,Loyal Customers
2788,100253553,70,3,42949194.49431692,3,4,5,345,12,Loyal Customers
2789,100253554,111,1,8741817.657613976,2,3,3,233,8,Potential Loyalist
2790,100253555,38,2,23364779.252797786,4,4,4,444,12,Loyal Customers
2791,100253558,8,5,137838399.23015428,5,5,5,555,15,Champions
2792,100253559,32,1,162481.73909856827,5,3,1,531,9,Potential Loyalist
2793,100253561,26,4,26562431.468234565,5,5,4,554,14,Champions
2794,100253563,94,1,3638702.1602895963,3,3,3,333,9,Potential Loyalist
2795,100253564,51,1,488811.8232367704,4,3,1,431,8,Potential Loyalist
2796,100253565,56,1,1247371.26134518,4,3,2,432,9,Potential Loyalist
2797,100253566,61,1,663262.5695786497,3,3,1,331,7,Potential Loyalist
2798,100253568,6,5,12237239.31299781,5,5,4,554,14,Champions
2799,100253569,18,1,353660.6328374651,5,3,1,531,9,Potential Loyalist
2800,100253571,111,2,33036863.55827257,2,4,5,245,11,Loyal Customers
2801,100253572,58,4,41413814.82339835,3,5,5,355,13,Champions
2802,100253573,77,2,49948388.9494335,3,4,5,345,12,Loyal Customers
2803,100253574,124,5,512165.0410350774,2,5,1,251,8,Potential Loyalist
2804,100253575,25,5,39109305.84893728,5,5,5,555,15,Champions
2805,100253576,153,1,361861.93278323195,2,3,1,231,6,At Risk
2806,100253577,146,4,10613333.889068708,2,5,4,254,11,Loyal Customers
2807,100253578,172,1,461396.41440291755,1,3,1,131,5,At Risk
2808,100253579,0,1,1431635.1767471668,5,3,2,532,10,Loyal Customers
2809,100253580,139,1,5697070.855774092,2,3,3,233,8,Potential Loyalist
2810,100253581,4,3,3866396.011071568,5,4,3,543,12,Loyal Customers
2811,100253582,163,1,404404.15695246664,1,3,1,131,5,At Risk
2812,100253583,138,1,10671199.289721137,2,3,4,234,9,Potential Loyalist
2813,100253585,65,2,4399212.56171232,3,4,3,343,10,Loyal Customers
2814,100253586,165,1,1685739.8265202884,1,3,2,132,6,At Risk
2815,100253587,95,4,1148409.7020639612,3,5,2,352,10,Loyal Customers
2816,100253588,65,4,10855695.06985855,3,5,4,354,12,Loyal Customers
2817,100253590,39,3,7232079.292586053,4,4,3,443,11,Loyal Customers
2818,100253591,112,1,3342656.1054177606,2,3,2,232,7,Potential Loyalist
2819,100253592,25,1,634985.9054265866,5,3,1,531,9,Potential Loyalist
2820,100253593,2,3,8178100.296183874,5,4,3,543,12,Loyal Customers
2821,100253594,29,6,56600759.36890393,5,5,5,555,15,Champions
2822,100253595,103,2,14759628.621499715,3,4,4,344,11,Loyal Customers
2823,100253596,15,5,6558242.908190056,5,5,3,553,13,Champions
2824,100253597,140,2,8071741.1990254875,2,4,3,243,9,Potential Loyalist
2825,100253598,50,5,133071918.27871259,4,5,5,455,14,Champions
2826,100253600,110,1,1866791.4569070684,3,3,2,332,8,Potential Loyalist
2827,100253601,207,2,5196220.173459194,1,4,3,143,8,Potential Loyalist
2828,100253602,164,3,2993332.591919309,1,4,2,142,7,Potential Loyalist
2829,100253604,97,2,7000757.687604124,3,4,3,343,10,Loyal Customers
2830,100253605,129,2,11767574.695490386,2,4,4,244,10,Loyal Customers
2831,100253606,168,1,576991.2649849099,1,3,1,131,5,At Risk
2832,100253607,175,2,69351135.42494631,1,4,5,145,10,Loyal Customers
2833,100253608,170,1,1108325.9617206648,1,3,2,132,6,At Risk
2834,100253609,62,2,1064107.1488746263,3,4,2,342,9,Potential Loyalist
2835,100253610,37,2,34736783.86636028,4,4,5,445,13,Champions
2836,100253611,60,3,23934080.98427735,3,4,4,344,11,Loyal Customers
2837,100253612,158,1,604447.8495163348,1,3,1,131,5,At Risk
2838,100253614,37,1,236475.1299658477,4,3,1,431,8,Potential Loyalist
2839,100253615,213,1,2085975.0980753,1,3,2,132,6,At Risk
2840,100253616,157,2,41313369.18115472,1,4,5,145,10,Loyal Customers
2841,100253617,122,1,197076.89132056315,2,3,1,231,6,At Risk
2842,100253618,159,1,4657219.944239366,1,3,3,133,7,Potential Loyalist
2843,100253619,56,1,1905419.3138309116,4,3,2,432,9,Potential Loyalist
2844,100253620,121,1,3256370.362582603,2,3,2,232,7,Potential Loyalist
2845,100253622,162,1,1316389.4512787377,1,3,2,132,6,At Risk
2846,100253623,7,2,22515106.87619111,5,4,4,544,13,Champions
2847,100253624,34,3,8785727.063499562,4,4,3,443,11,Loyal Customers
2848,100253625,22,6,41447029.676516846,5,5,5,555,15,Champions
2849,100253626,166,1,652356.420512948,1,3,1,131,5,At Risk
2850,100253627,102,3,2915708.4624191537,3,4,2,342,9,Potential Loyalist
2851,100253628,53,1,21482028.71359534,4,3,4,434,11,Loyal Customers
2852,100253629,191,1,2980879.2148745367,1,3,2,132,6,At Risk
2853,100253630,117,2,721487.0767656739,2,4,1,241,7,Potential Loyalist
2854,100253631,201,1,8347298.30830094,1,3,3,133,7,Potential Loyalist
2855,100253632,19,4,5143165.986310627,5,5,3,553,13,Champions
2856,100253633,16,1,921613.0027607784,5,3,1,531,9,Potential Loyalist
2857,100253634,9,4,3579141.689628037,5,5,3,553,13,Champions
2858,100253635,20,4,28845173.485362597,5,5,4,554,14,Champions
2859,100253636,209,1,211682.7857253125,1,3,1,131,5,At Risk
2860,100253637,99,1,3790074.94300746,3,3,3,333,9,Potential Loyalist
2861,100253640,8,4,99877606.90700847,5,5,5,555,15,Champions
2862,100253641,34,4,5728680.746965066,4,5,3,453,12,Loyal Customers
2863,100253642,32,2,28469725.956147835,5,4,4,544,13,Champions
2864,100253644,43,4,67800968.89338887,4,5,5,455,14,Champions
2865,100253645,182,2,2847521.7982061496,1,4,2,142,7,Potential Loyalist
2866,100253646,119,2,1107419.3766033503,2,4,2,242,8,Potential Loyalist
2867,100253647,72,2,1127745.169556643,3,4,2,342,9,Potential Loyalist
2868,100253648,157,1,952169.7392808689,1,3,1,131,5,At Risk
2869,100253649,169,1,3585218.594348618,1,3,3,133,7,Potential Loyalist
2870,100253650,147,2,71293685.27867155,2,4,5,245,11,Loyal Customers
2871,100253653,67,1,43959639.142708704,3,3,5,335,11,Loyal Customers
2872,100253654,133,3,5704377.493221416,2,4,3,243,9,Potential Loyalist
2873,100253655,61,2,8617760.775183415,3,4,3,343,10,Loyal Customers
2874,100253657,49,1,7929883.005977135,4,3,3,433,10,Loyal Customers
2875,100253658,163,2,184518.36533422276,1,4,1,141,6,At Risk
2876,100253659,7,7,188930569.6324728,5,5,5,555,15,Champions
2877,100253660,51,2,3404093.860362042,4,4,2,442,10,Loyal Customers
2878,100253662,163,3,265369.87854334724,1,4,1,141,6,At Risk
2879,100253663,15,5,22240754.491101984,5,5,4,554,14,Champions
2880,100253664,145,2,5985594.603726286,2,4,3,243,9,Potential Loyalist
2881,100253665,7,3,1109835.6673152612,5,4,2,542,11,Loyal Customers
2882,100253666,48,4,81015438.67536326,4,5,5,455,14,Champions
2883,100253667,65,2,18737757.5493669,3,4,4,344,11,Loyal Customers
2884,100253668,33,5,155066088.32927644,4,5,5,455,14,Champions
2885,100253669,173,3,51776527.00102513,1,4,5,145,10,Loyal Customers
2886,100253671,82,4,3067153.275749363,3,5,2,352,10,Loyal Customers
2887,100253672,161,1,4097455.1708561825,1,3,3,133,7,Potential Loyalist
2888,100253673,127,1,46396457.3125563,2,3,5,235,10,Loyal Customers
2889,100253674,11,1,20133244.0265044,5,3,4,534,12,Loyal Customers
2890,100253675,118,1,4884312.283284037,2,3,3,233,8,Potential Loyalist
2891,100253676,3,7,85466059.40637083,5,5,5,555,15,Champions
2892,100253677,32,1,573620.179515839,5,3,1,531,9,Potential Loyalist
2893,100253678,177,1,1245749.1419955532,1,3,2,132,6,At Risk
2894,100253681,96,2,7085257.69843504,3,4,3,343,10,Loyal Customers
2895,100253682,67,1,14471374.278530322,3,3,4,334,10,Loyal Customers
2896,100253685,48,1,3589176.299356228,4,3,3,433,10,Loyal Customers
2897,100253687,213,1,2619348.9405303802,1,3,2,132,6,At Risk
2898,100253688,85,1,238132.055510044,3,3,1,331,7,Potential Loyalist
2899,100253689,26,9,16410984.984717524,5,5,4,554,14,Champions
2900,100253691,144,1,304870.5659574268,2,3,1,231,6,At Risk
2901,100253692,125,2,1350182.4753691975,2,4,2,242,8,Potential Loyalist
2902,100253694,208,1,4762779.049944816,1,3,3,133,7,Potential Loyalist
2903,100253695,122,1,2132529.331062471,2,3,2,232,7,Potential Loyalist
2904,100253697,59,4,4421112.745905083,3,5,3,353,11,Loyal Customers
2905,100253698,97,3,27839798.47562198,3,4,4,344,11,Loyal Customers
2906,100253699,74,2,1803528.894861732,3,4,2,342,9,Potential Loyalist
2907,100253700,32,4,16178752.888382347,5,5,4,554,14,Champions
2908,100253701,5,4,23663329.531360537,5,5,4,554,14,Champions
2909,100253702,95,1,1004423.8263555324,3,3,1,331,7,Potential Loyalist
2910,100253703,163,1,18423.945589867155,1,3,1,131,5,At Risk
2911,100253704,14,7,7122072.372061831,5,5,3,553,13,Champions
2912,100253705,55,2,917990.38648109,4,4,1,441,9,Potential Loyalist
2913,100253706,64,5,5175142.862084366,3,5,3,353,11,Loyal Customers
2914,100253707,66,1,7022623.710356371,3,3,3,333,9,Potential Loyalist
2915,100253708,11,3,76790293.2897979,5,4,5,545,14,Champions
2916,100253709,165,1,612446.2177278311,1,3,1,131,5,At Risk
2917,100253710,76,2,4540969.174387421,3,4,3,343,10,Loyal Customers
2918,100253713,15,7,13279210.126278479,5,5,4,554,14,Champions
2919,100253715,153,2,6609659.050978929,2,4,3,243,9,Potential Loyalist
2920,100253717,29,1,6137632.743609671,5,3,3,533,11,Loyal Customers
2921,100253718,43,1,3467131.451132709,4,3,2,432,9,Potential Loyalist
2922,100253719,68,4,113099397.62203732,3,5,5,355,13,Champions
2923,100253720,81,5,9134462.649106998,3,5,3,353,11,Loyal Customers
2924,100253721,149,1,1433092.7582779732,2,3,2,232,7,Potential Loyalist
2925,100253722,5,1,38397325.44518257,5,3,5,535,13,Champions
2926,100253724,59,5,8246161.638054196,3,5,3,353,11,Loyal Customers
2927,100253725,57,2,18501551.8136575,4,4,4,444,12,Loyal Customers
2928,100253726,77,3,8508105.378988933,3,4,3,343,10,Loyal Customers
2929,100253727,50,2,12610411.29928875,4,4,4,444,12,Loyal Customers
2930,100253729,100,4,127681227.67198238,3,5,5,355,13,Champions
2931,100253730,192,1,2953139.1010993384,1,3,2,132,6,At Risk
2932,100253731,64,3,27533041.143020097,3,4,4,344,11,Loyal Customers
2933,100253732,53,1,4001915.877917012,4,3,3,433,10,Loyal Customers
2934,100253733,184,1,15208.996685030095,1,3,1,131,5,At Risk
2935,100253734,34,2,12594620.153143272,4,4,4,444,12,Loyal Customers
2936,100253735,32,3,1315266.6471604984,5,4,2,542,11,Loyal Customers
2937,100253737,50,2,6778563.053007223,4,4,3,443,11,Loyal Customers
2938,100253738,35,3,2926954.081708928,4,4,2,442,10,Loyal Customers
2939,100253739,69,1,1916729.3308398058,3,3,2,332,8,Potential Loyalist
2940,100253740,60,3,36142346.898745075,3,4,5,345,12,Loyal Customers
2941,100253741,137,1,640956.5209273138,2,3,1,231,6,At Risk
2942,100253742,116,2,6332454.230547529,2,4,3,243,9,Potential Loyalist
2943,100253743,180,2,6042017.144540221,1,4,3,143,8,Potential Loyalist
2944,100253744,133,1,259260.60431943974,2,3,1,231,6,At Risk
2945,100253745,79,3,66298511.321253285,3,4,5,345,12,Loyal Customers
2946,100253747,32,5,13512664.276710365,5,5,4,554,14,Champions
2947,100253748,119,1,4908775.763811082,2,3,3,233,8,Potential Loyalist
2948,100253749,162,2,2023445.9186358165,1,4,2,142,7,Potential Loyalist
2949,100253750,16,6,26393276.528630614,5,5,4,554,14,Champions
2950,100253751,7,1,28556820.347433653,5,3,4,534,12,Loyal Customers
2951,100253752,49,3,38465642.502486505,4,4,5,445,13,Champions
2952,100253753,170,2,13200574.971769763,1,4,4,144,9,Potential Loyalist
2953,100253755,79,4,9929163.598374747,3,5,4,354,12,Loyal Customers
2954,100253756,45,2,7480240.70039169,4,4,3,443,11,Loyal Customers
2955,100253757,76,3,18662202.595052294,3,4,4,344,11,Loyal Customers
2956,100253758,169,1,840986.8822608514,1,3,1,131,5,At Risk
2957,100253759,8,5,6343793.493101971,5,5,3,553,13,Champions
2958,100253760,216,1,82147.8892502862,1,3,1,131,5,At Risk
2959,100253761,22,1,1830680.8921156537,5,3,2,532,10,Loyal Customers
2960,100253762,16,5,16755329.370797368,5,5,4,554,14,Champions
2961,100253763,140,3,12421210.726912769,2,4,4,244,10,Loyal Customers
2962,100253764,77,2,745736.6701729051,3,4,1,341,8,Potential Loyalist
2963,100253765,151,1,998374.5241144345,2,3,1,231,6,At Risk
2964,100253766,63,1,3722928.8337493865,3,3,3,333,9,Potential Loyalist
2965,100253767,185,1,348434.5308057013,1,3,1,131,5,At Risk
2966,100253768,21,2,2374979.1589363045,5,4,2,542,11,Loyal Customers
2967,100253769,43,1,160959.5802644149,4,3,1,431,8,Potential Loyalist
2968,100253770,31,2,7241565.385667296,5,4,3,543,12,Loyal Customers
2969,100253772,88,3,1500145.6349085993,3,4,2,342,9,Potential Loyalist
2970,100253773,153,1,4332308.063365238,2,3,3,233,8,Potential Loyalist
2971,100253774,56,3,1471004.0411982292,4,4,2,442,10,Loyal Customers
2972,100253776,119,2,931955.5299745477,2,4,1,241,7,Potential Loyalist
2973,100253777,42,1,4018045.132893843,4,3,3,433,10,Loyal Customers
2974,100253778,88,1,8287683.164268445,3,3,3,333,9,Potential Loyalist
2975,100253779,87,2,489468.9055152123,3,4,1,341,8,Potential Loyalist
2976,100253780,72,4,17054162.358042307,3,5,4,354,12,Loyal Customers
2977,100253781,39,8,170643731.60847396,4,5,5,455,14,Champions
2978,100253783,139,2,28212170.59273204,2,4,4,244,10,Loyal Customers
2979,100253784,46,1,24892605.91785586,4,3,4,434,11,Loyal Customers
2980,100253785,161,1,55198.4753446223,1,3,1,131,5,At Risk
2981,100253786,3,7,203287261.80127773,5,5,5,555,15,Champions
2982,100253787,171,1,509976.92568478285,1,3,1,131,5,At Risk
2983,100253788,112,2,7230281.093979733,2,4,3,243,9,Potential Loyalist
2984,100253789,208,1,22203.738350576008,1,3,1,131,5,At Risk
2985,100253790,91,2,32351083.254149184,3,4,5,345,12,Loyal Customers
2986,100253791,121,1,4649481.685289729,2,3,3,233,8,Potential Loyalist
2987,100253792,52,3,11904094.502107712,4,4,4,444,12,Loyal Customers
2988,100253793,65,3,7976893.490860439,3,4,3,343,10,Loyal Customers
2989,100253794,80,4,570133.0497964561,3,5,1,351,9,Potential Loyalist
2990,100253795,67,1,4426807.338643403,3,3,3,333,9,Potential Loyalist
2991,100253796,188,2,3162386.415782475,1,4,2,142,7,Potential Loyalist
2992,100253797,140,4,2582565.501055187,2,5,2,252,9,Potential Loyalist
2993,100253798,92,3,373552.31430504087,3,4,1,341,8,Potential Loyalist
2994,100253799,75,3,48624393.80308596,3,4,5,345,12,Loyal Customers
2995,100253800,40,4,6043950.828604043,4,5,3,453,12,Loyal Customers
2996,100253801,5,7,116077532.13414651,5,5,5,555,15,Champions
2997,100253802,91,1,1949557.3575719234,3,3,2,332,8,Potential Loyalist
2998,100253803,165,1,39590706.08034353,1,3,5,135,9,Potential Loyalist
2999,100253804,13,2,32869342.19550909,5,4,5,545,14,Champions
3000,100253805,34,1,6381574.564953873,4,3,3,433,10,Loyal Customers
3001,100253806,105,3,18696094.32517339,3,4,4,344,11,Loyal Customers
3002,100253807,41,1,106937.56862860674,4,3,1,431,8,Potential Loyalist
3003,100253808,112,1,1556404.8519488554,2,3,2,232,7,Potential Loyalist
3004,100253809,151,2,4388917.963130604,2,4,3,243,9,Potential Loyalist
3005,100253810,126,6,1035701.6994524929,2,5,1,251,8,Potential Loyalist
3006,100253811,196,1,6691452.407829021,1,3,3,133,7,Potential Loyalist
3007,100253812,126,1,2461340.3988479376,2,3,2,232,7,Potential Loyalist
3008,100253813,116,1,3246371.172801821,2,3,2,232,7,Potential Loyalist
3009,100253814,54,8,6579230.973478898,4,5,3,453,12,Loyal Customers
3010,100253816,196,1,12163315.050793527,1,3,4,134,8,Potential Loyalist
3011,100253818,58,4,13312093.32447913,3,5,4,354,12,Loyal Customers
